species,latitude,longitude,presence,wc2,wc2.1,wc2.2,wc2.3,wc2.4,wc2.5,wc2.6,wc2.7,wc2.8,wc2.9,wc2.10,wc2.11,wc2.12,wc2.13,wc2.14,wc2.15,wc2.16,wc2.17,wc2.18,wc2.19
Rhinoceros unicornis,26.464236,92.991342,1,24.270834,28.683332,18.016666,1819.0,347.0,9.0,86.97666,986.0,38.0,986.0,38.0,10.091666,45.254112,438.69876,32.6,10.3,22.3,28.683332,18.016666,80.0
Rhinoceros unicornis,27.434385,84.398355,1,24.0625,28.783333,16.75,1774.0,476.0,5.0,122.29042,1248.0,32.0,868.0,38.0,11.291667,44.108074,507.4317,35.2,9.6,25.6,28.433334,17.666666,213.0
Rhinoceros unicornis,27.481394,84.356996,1,24.120832,28.85,16.75,1827.0,495.0,5.0,122.23919,1285.0,31.0,903.0,38.0,11.375,44.2607,510.88806,35.3,9.6,25.699999,28.533333,17.666666,209.0
Rhinoceros unicornis,27.451621,84.382456,1,24.166666,28.883333,16.833334,1800.0,487.0,5.0,122.71182,1269.0,31.0,886.0,37.0,11.349999,44.335938,509.0157,35.3,9.7,25.599998,28.55,17.716667,198.0
Rhinoceros unicornis,27.636558,84.446318,1,24.229166,28.983334,16.866667,1981.0,523.0,6.0,121.2589,1386.0,32.0,976.0,39.0,11.741667,45.160255,510.3985,35.5,9.5,26.0,28.683332,17.783333,210.0
Rhinoceros unicornis,27.452903,84.274284,1,24.1125,28.85,16.75,1829.0,507.0,5.0,122.23865,1286.0,32.0,915.0,38.0,11.291666,43.936447,510.2367,35.3,9.6,25.699999,28.516666,17.666666,205.0
Rhinoceros unicornis,26.559713,93.223912,1,24.15,28.616667,17.883333,2068.0,390.0,11.0,85.11214,1085.0,50.0,1085.0,50.0,9.983334,44.969967,441.17096,32.4,10.2,22.2,28.616667,17.883333,85.0
Rhinoceros unicornis,27.414369,84.492004,1,23.270834,27.933334,16.05,1726.0,454.0,6.0,119.41547,1193.0,33.0,832.0,41.0,10.858334,43.607765,501.1462,34.0,9.1,24.9,27.666666,17.016666,341.0
Rhinoceros unicornis,27.570965,84.468257,1,24.179167,28.95,16.816666,1908.0,513.0,6.0,122.47536,1342.0,32.0,929.0,38.0,11.674999,45.077217,511.86584,35.3,9.4,25.9,28.666666,17.716667,184.0
Rhinoceros unicornis,27.475227,84.469545,1,22.004166,26.6,14.933333,1792.0,448.0,9.0,111.52226,1190.0,41.0,889.0,51.0,10.558333,43.62948,493.59283,32.3,8.1,24.199999,26.483334,15.866667,618.0
Rhinoceros unicornis,27.487247,84.546214,1,22.5,27.166668,15.316667,1806.0,454.0,8.0,114.517,1216.0,38.0,880.0,47.0,10.75,43.69919,500.69046,33.0,8.4,24.6,27.016666,16.266666,502.0
Rhinoceros unicornis,27.505142,84.21133,1,22.920834,27.6,15.666667,1804.0,478.0,7.0,115.423965,1228.0,38.0,907.0,47.0,10.908334,43.633335,504.86026,33.7,8.7,25.0,27.383333,16.566668,442.0
Rhinoceros unicornis,27.490751,84.24345,1,23.770834,28.483334,16.45,1852.0,509.0,5.0,120.4538,1290.0,33.0,930.0,40.0,11.075,43.602364,508.85992,34.8,9.4,25.4,28.183332,17.333334,261.0
Rhinoceros unicornis,27.435719,84.570503,1,22.229166,26.816666,15.166667,1783.0,450.0,9.0,113.55119,1191.0,39.0,871.0,48.0,10.608334,43.655697,492.12643,32.6,8.3,24.3,26.666666,16.15,553.0
Rhinoceros unicornis,27.47684,84.31612,1,24.345833,29.116667,16.95,1859.0,515.0,5.0,122.97145,1312.0,32.0,928.0,38.0,11.575,44.34866,513.61664,35.7,9.6,26.1,28.766666,17.833334,171.0
Rhinoceros unicornis,26.472155,92.805453,1,24.3875,28.716667,18.333334,1732.0,345.0,8.0,88.89221,954.0,33.0,954.0,33.0,9.875,45.29817,426.83893,32.6,10.8,21.8,28.716667,18.333334,69.0
Rhinoceros unicornis,27.446371,84.252585,1,22.8125,27.466665,15.599999,1741.0,454.0,7.0,114.82211,1180.0,38.0,866.0,47.0,10.958333,43.833336,501.54816,33.6,8.6,24.999998,27.25,16.533333,475.0
Rhinoceros unicornis,26.563291,92.916385,1,24.354166,28.7,18.2,1886.0,360.0,8.0,88.29548,1028.0,39.0,1028.0,39.0,10.091666,45.457954,432.54248,32.7,10.5,22.2,28.7,18.2,75.0
Rhinoceros unicornis,27.475518,84.422449,1,22.333334,26.933334,15.216666,1776.0,447.0,8.0,112.96321,1190.0,39.0,879.0,49.0,10.583333,43.55281,495.582,32.7,8.4,24.300001,26.783333,16.15,556.0
Rhinoceros unicornis,26.4286,92.809583,1,24.354166,28.699999,18.266666,1703.0,336.0,8.0,88.74116,941.0,32.0,941.0,32.0,9.875,45.298164,428.83804,32.5,10.7,21.8,28.699999,18.266666,69.0
Rhinoceros unicornis,27.489861,84.465812,1,22.408333,27.033333,15.266666,1788.0,449.0,8.0,113.61604,1201.0,38.0,880.0,48.0,10.683333,43.784153,496.86212,32.8,8.4,24.4,26.866667,16.216667,533.0
Rhinoceros unicornis,27.475837,84.365716,1,24.0,28.733334,16.633333,1815.0,487.0,5.0,121.505714,1272.0,33.0,894.0,39.0,11.3,44.14063,511.07285,35.1,9.5,25.599998,28.433334,17.55,234.0
Rhinoceros unicornis,26.407718,92.904465,1,24.270834,28.633333,18.05,1721.0,330.0,9.0,87.862114,946.0,34.0,946.0,34.0,10.041667,45.43741,435.21918,32.5,10.4,22.1,28.633333,18.05,82.0
Rhinoceros unicornis,27.479873,84.249705,1,23.566668,28.283333,16.266666,1823.0,496.0,6.0,119.42814,1264.0,34.0,913.0,42.0,11.016666,43.71693,507.71924,34.5,9.3,25.2,28.0,17.166666,303.0
Rhinoceros unicornis,27.471793,84.349816,1,24.325,29.066666,16.933332,1835.0,503.0,5.0,123.066536,1296.0,31.0,910.0,37.0,11.633333,44.74359,512.09686,35.6,9.6,25.999998,28.733334,17.85,178.0
Rhinoceros unicornis,27.562035,84.23979,1,24.433332,29.15,17.066666,2001.0,571.0,5.0,122.85995,1408.0,32.0,1022.0,38.0,11.733334,44.78372,510.65613,35.8,9.6,26.199999,28.8,17.916666,163.0
Rhinoceros unicornis,27.475644,84.417554,1,22.333334,26.933334,15.216666,1776.0,447.0,8.0,112.96321,1190.0,39.0,879.0,49.0,10.583333,43.55281,495.582,32.7,8.4,24.300001,26.783333,16.15,556.0
Rhinoceros unicornis,28.436827,81.291552,1,24.5,30.35,16.35,1780.0,549.0,4.0,128.50525,1294.0,48.0,866.0,71.0,11.616667,40.476192,581.4793,37.8,9.1,28.699999,28.583334,17.3,173.0
Rhinoceros unicornis,27.557129,84.107812,1,24.558332,29.233334,17.266666,2050.0,608.0,5.0,123.90225,1444.0,32.0,1063.0,38.0,11.650001,44.80769,504.94748,35.9,9.9,26.000002,28.866667,18.133333,139.0
Rhinoceros unicornis,27.544791,84.478774,1,24.108334,28.866667,16.75,1879.0,506.0,6.0,122.40102,1321.0,32.0,912.0,38.0,11.566667,44.83204,511.21884,35.2,9.4,25.800001,28.566666,17.65,189.0
Rhinoceros unicornis,27.51304,84.513864,1,23.454166,28.2,16.116667,1809.0,484.0,6.0,119.39839,1251.0,34.0,868.0,41.0,11.091666,43.840576,510.10898,34.4,9.1,25.300001,27.933332,17.05,316.0
Rhinoceros unicornis,27.48399,84.260169,1,24.15,28.866667,16.783333,1880.0,526.0,5.0,122.48745,1323.0,32.0,946.0,38.0,11.233333,43.880207,511.35294,35.3,9.7,25.599998,28.55,17.666666,189.0
Rhinoceros unicornis,27.555029,84.235467,1,24.445833,29.183334,17.066666,1993.0,569.0,5.0,123.02404,1403.0,32.0,1016.0,38.0,11.725,44.75191,511.5327,35.8,9.6,26.199999,28.833332,17.916666,157.0
