species,latitude,longitude,presence,wc2,wc2.1,wc2.2,wc2.3,wc2.4,wc2.5,wc2.6,wc2.7,wc2.8,wc2.9,wc2.10,wc2.11,wc2.12,wc2.13,wc2.14,wc2.15,wc2.16,wc2.17,wc2.18,wc2.19
Grus antigone,22.796355,77.846156,1,26.420833587646484,33.233333587646484,20.26666641235352,1251.0,416.0,3.0,148.84239196777344,1057.0,15.0,118.0,29.0,12.97499942779541,41.72025680541992,504.3017578125,43.0,11.899999618530272,31.100000381469727,26.983333587646484,26.816665649414062,311.0
Grus antigone,28.458552,76.896578,1,24.94166755676269,32.76666641235352,14.949999809265137,600.0,187.0,4.0,134.29193115234375,475.0,25.0,228.0,34.0,14.350000381469728,40.76704406738281,728.3631591796875,41.400001525878906,6.199999809265137,35.20000076293945,30.08333396911621,16.21666717529297,213.0
Grus antigone,27.15075,77.504101,1,25.308334350585938,33.01666641235352,15.68333339691162,678.0,253.0,2.0,150.53915405273438,573.0,18.0,243.0,23.0,13.949999809265137,39.63068389892578,701.3067016601562,41.79999923706055,6.599999904632568,35.20000076293945,29.549999237060547,23.450000762939453,179.0
Grus antigone,27.185183,77.511617,1,25.34166717529297,32.96666717529297,15.766666412353516,671.0,249.0,2.0,149.66017150878906,565.0,18.0,240.0,23.0,13.766666412353516,39.67338943481445,697.0582275390625,41.5,6.800000190734863,34.70000076293945,29.600000381469727,23.483333587646484,179.0
Grus antigone,27.184096,77.517265,1,25.34583282470703,32.983333587646484,15.733333587646484,670.0,248.0,2.0,149.5174560546875,564.0,18.0,240.0,23.0,13.80833339691162,39.67911911010742,699.3583374023438,41.59999847412109,6.800000190734863,34.79999923706055,29.61666679382324,23.483333587646484,179.0
Grus antigone,27.170544,77.510017,1,25.34166717529297,33.0,15.733333587646484,673.0,250.0,2.0,150.02313232421875,568.0,18.0,241.0,23.0,13.850000381469728,39.57143020629883,699.8110961914062,41.70000076293945,6.699999809265137,35.0,29.600000381469727,23.5,176.0
Grus antigone,27.171001,77.509254,1,25.34166717529297,33.0,15.733333587646484,673.0,250.0,2.0,150.02313232421875,568.0,18.0,241.0,23.0,13.850000381469728,39.57143020629883,699.8110961914062,41.70000076293945,6.699999809265137,35.0,29.600000381469727,23.5,176.0
Grus antigone,27.179134,77.517799,1,25.350000381469727,32.983333587646484,15.75,671.0,249.0,2.0,149.66017150878906,565.0,18.0,240.0,23.0,13.833333015441896,39.75096130371094,698.8269653320312,41.59999847412109,6.800000190734863,34.79999923706055,29.61666679382324,23.5,177.0
Grus antigone,27.171701,77.507637,1,25.34166717529297,32.983333587646484,15.766666412353516,673.0,251.0,2.0,150.26840209960938,568.0,18.0,241.0,23.0,13.84999942779541,39.684814453125,697.7425537109375,41.59999847412109,6.699999809265137,34.89999771118164,29.600000381469727,23.5,177.0
Grus antigone,27.171745,77.507599,1,25.34166717529297,32.983333587646484,15.766666412353516,673.0,251.0,2.0,150.26840209960938,568.0,18.0,241.0,23.0,13.84999942779541,39.684814453125,697.7425537109375,41.59999847412109,6.699999809265137,34.89999771118164,29.600000381469727,23.5,177.0
Grus antigone,14.903,103.0169,1,27.13333320617676,29.316665649414062,24.149999618530277,1172.0,228.0,2.0,81.42166137695312,581.0,21.0,262.0,32.0,10.133333206176758,55.98527145385742,207.6746826171875,35.599998474121094,17.5,18.099998474121094,27.799999237060547,24.666667938232425,166.0
Grus antigone,27.79542,77.39146,1,25.024999618530277,32.71666717529297,15.416666984558104,623.0,217.0,2.0,146.53001403808594,522.0,15.0,220.0,26.0,13.40000057220459,38.95348739624024,700.1119995117188,41.400001525878906,7.0,34.400001525878906,29.566665649414062,28.28333282470703,185.0
Grus antigone,22.654064,72.764694,1,26.795833587646484,32.03333282470703,20.566665649414062,801.0,287.0,1.0,152.6193389892578,677.0,4.0,95.0,5.0,13.175000190734863,45.1198616027832,447.2515258789063,40.400001525878906,11.199999809265137,29.200000762939453,28.350000381469727,26.183334350585938,28.0
Grus antigone,27.110169,77.579119,1,25.45833396911621,33.20000076293945,15.616666793823242,700.0,260.0,2.0,149.5186309814453,589.0,20.0,249.0,25.0,14.100000381469728,39.71831130981445,713.3175659179688,42.20000076293945,6.699999809265137,35.5,29.71666717529297,23.600000381469727,175.0
Grus antigone,27.110529,77.532242,1,25.44583320617676,33.20000076293945,15.600000381469728,692.0,259.0,2.0,150.94322204589844,586.0,19.0,247.0,23.0,14.108333587646484,39.74178314208984,713.45654296875,42.20000076293945,6.699999809265137,35.5,29.71666717529297,23.566665649414062,177.0
Grus antigone,29.141344,78.924269,1,24.512500762939453,31.233333587646484,15.75,1245.0,365.0,5.0,126.8975830078125,927.0,46.0,486.0,78.0,12.641666412353516,40.13227462768555,637.62744140625,39.59999847412109,8.100000381469727,31.499998092651367,28.83333396911621,27.716665267944336,220.0
Grus antigone,29.081683,78.862446,1,24.504165649414062,31.299999237060547,15.699999809265137,1170.0,345.0,5.0,127.2574691772461,875.0,42.0,455.0,72.0,12.591666221618652,39.847049713134766,642.1429443359375,39.59999847412109,8.0,31.599998474121094,28.86666679382324,27.683332443237305,212.0
Grus antigone,27.500062,83.278674,1,24.69583320617676,29.933334350585938,16.816665649414062,1500.0,447.0,1.0,132.50230407714844,1108.0,20.0,732.0,23.0,12.55833339691162,44.06432723999024,549.4065551757812,37.20000076293945,8.699999809265137,28.5,29.36666679382324,17.850000381469727,102.0
Grus antigone,27.619639,83.108274,1,24.600000381469727,29.950000762939453,16.649999618530273,1459.0,438.0,1.0,132.69839477539062,1087.0,18.0,726.0,22.0,12.350000381469728,43.33333587646485,558.1422119140625,37.09999847412109,8.600000381469727,28.499998092651367,29.38333320617676,17.616666793823242,112.0
Grus antigone,25.036266,73.151218,1,26.316665649414062,32.51666641235352,19.08333396911621,603.0,211.0,1.0,151.456787109375,523.0,6.0,57.0,6.0,13.366666793823242,42.97963333129883,528.3866577148438,40.900001525878906,9.800000190734863,31.10000228881836,28.350000381469727,19.08333396911621,315.0
Grus antigone,25.038692,73.050923,1,26.44583320617676,32.54999923706055,19.433334350585938,599.0,212.0,1.0,152.46519470214844,521.0,6.0,54.0,6.0,12.858333587646484,42.436744689941406,515.1807250976562,40.79999923706055,10.5,30.299999237060547,28.33333396911621,19.433334350585938,308.0
Grus antigone,22.304095,73.106008,1,27.05416679382324,31.88333320617676,21.46666717529297,838.0,314.0,0.0,153.593994140625,709.0,3.0,98.0,5.0,13.158333778381348,46.99404525756836,406.6853637695313,39.900001525878906,11.899999618530272,28.000001907348636,28.36666679382324,26.76666641235352,34.0
Grus antigone,23.392766,77.374287,1,25.72916603088379,32.53333282470703,19.21666717529297,1083.0,356.0,2.0,148.01280212402344,910.0,13.0,98.0,30.0,14.008333206176758,43.50414276123047,515.9257202148438,42.5,10.300000190734863,32.20000076293945,26.46666717529297,26.183334350585938,489.0
Grus antigone,22.451787,72.480902,1,27.16666603088379,32.41666793823242,21.100000381469727,684.0,254.0,1.0,149.55343627929688,565.0,5.0,90.0,5.0,13.533333778381348,45.261985778808594,440.9923706054688,41.0,11.100000381469728,29.899999618530277,28.61666679382324,23.01666641235352,8.0
Grus antigone,23.25604,77.567361,1,25.799999237060547,32.56666564941406,19.433332443237305,1158.0,387.0,2.0,149.0731201171875,972.0,14.0,108.0,32.0,13.350000381469728,42.65176010131836,508.5406799316406,42.29999923706055,11.0,31.299999237060547,26.46666717529297,26.200000762939453,455.0
Grus antigone,22.043321,72.193914,1,27.412500381469727,31.900001525878903,21.649999618530277,555.0,187.0,1.0,140.99728393554688,437.0,4.0,91.0,4.0,13.358333587646484,47.03638458251953,405.4129638671875,39.70000076293945,11.300000190734863,28.400001525878903,28.899999618530277,27.100000381469727,6.0
Grus antigone,21.753754,72.867615,1,27.69583320617676,32.133331298828125,22.58333396911621,772.0,264.0,1.0,145.53968811035156,617.0,3.0,121.0,3.0,13.875,49.55357360839844,371.5229797363281,40.09999847412109,12.100000381469728,27.999998092651367,28.63333320617676,24.5,9.0
Grus antigone,23.020987,72.325122,1,27.245834350585938,32.71666717529297,20.88333320617676,723.0,254.0,1.0,150.18492126464844,593.0,5.0,103.0,6.0,14.19166660308838,45.77956771850586,463.369384765625,41.900001525878906,10.899999618530272,31.000001907348636,28.86666679382324,22.916667938232425,34.0
Grus antigone,28.47556,76.90438,1,24.887500762939453,32.68333435058594,14.916666030883787,610.0,189.0,4.0,133.2493896484375,480.0,25.0,232.0,35.0,14.225000381469728,40.64285659790039,725.9605712890625,41.20000076293945,6.199999809265137,35.0,30.01666641235352,16.200000762939453,221.0
Grus antigone,22.402988,72.631445,1,27.024999618530277,32.33333206176758,20.899999618530277,730.0,275.0,1.0,151.4791717529297,610.0,5.0,91.0,5.0,13.366665840148926,44.854583740234375,445.3063659667969,40.900001525878906,11.100000381469728,29.80000114440918,28.53333282470703,22.733333587646484,13.0
Grus antigone,27.186541,77.50274,1,25.35416603088379,32.95000076293945,15.850000381469728,669.0,249.0,2.0,150.04075622558594,564.0,18.0,240.0,23.0,13.758333206176758,39.76396942138672,693.4972534179688,41.5,6.900000095367432,34.599998474121094,29.600000381469727,23.53333282470703,176.0
Grus antigone,27.004859,77.566011,1,25.57916641235352,33.33333206176758,15.800000190734863,729.0,276.0,2.0,152.23944091796875,620.0,20.0,259.0,25.0,14.341667175292969,40.172733306884766,709.911865234375,42.400001525878906,6.699999809265137,35.70000076293945,29.75,23.81666755676269,177.0
Grus antigone,22.968538,72.04518,1,27.487499237060547,32.76666641235352,21.28333282470703,637.0,228.0,1.0,149.0928192138672,528.0,4.0,84.0,5.0,14.274999618530272,46.49837112426758,449.3385314941406,41.70000076293945,11.0,30.700000762939453,28.983333587646484,27.183334350585938,22.0
Grus antigone,23.246051,77.253648,1,25.337499618530277,32.03333282470703,18.816665649414062,1190.0,394.0,2.0,149.70008850097656,1009.0,13.0,102.0,30.0,13.77500057220459,43.18181991577149,510.6863708496094,42.0,10.100000381469728,31.899999618530277,26.08333396911621,25.733333587646484,515.0
Grus antigone,27.501741,83.307899,1,24.69583320617676,29.933334350585938,16.799999237060547,1517.0,451.0,1.0,132.3559112548828,1119.0,20.0,740.0,23.0,12.508333206176758,43.88888931274414,549.9523315429688,37.20000076293945,8.699999809265137,28.5,29.36666679382324,17.866666793823242,100.0
Grus antigone,27.193943,77.40607,1,25.56666755676269,33.233333587646484,15.699999809265137,671.0,253.0,2.0,152.28294372558594,571.0,17.0,242.0,22.0,14.283333778381348,40.3484001159668,711.8297119140625,42.20000076293945,6.800000190734863,35.400001525878906,29.850000381469727,23.700000762939453,182.0
Grus antigone,27.060369,77.417372,1,25.52083396911621,33.25,15.633333206176758,697.0,264.0,2.0,153.18722534179688,596.0,18.0,250.0,23.0,14.324999809265137,40.238765716552734,715.4415283203125,42.29999923706055,6.699999809265137,35.599998474121094,29.76666641235352,23.649999618530277,184.0
