species,latitude,longitude,presence,wc2,wc2.1,wc2.2,wc2.3,wc2.4,wc2.5,wc2.6,wc2.7,wc2.8,wc2.9,wc2.10,wc2.11,wc2.12,wc2.13,wc2.14,wc2.15,wc2.16,wc2.17,wc2.18,wc2.19
Panthera leo,-24.506869,31.702089,1,21.854166,25.05,17.666666,582.0,102.0,7.0,78.14007,303.0,27.0,303.0,27.0,13.825,61.71875,304.49255,31.1,8.7,22.400002,25.05,17.666666,312.0
Panthera leo,-7.248075,37.120572,1,24.570833,26.55,21.883333,1207.0,275.0,8.0,85.27901,618.0,40.0,406.0,40.0,9.841666,62.28903,194.41588,31.6,15.8,15.8,25.800001,21.883333,486.0
Panthera leo,-24.513391,31.428632,1,21.504168,24.616667,17.4,662.0,121.0,8.0,80.20976,348.0,27.0,348.0,27.0,13.691667,62.234848,297.80606,30.5,8.5,22.0,24.616667,17.4,455.0
Panthera leo,-24.470048,31.480887,1,21.55,24.7,17.433334,647.0,118.0,8.0,79.583305,339.0,26.0,339.0,26.0,13.616667,61.89394,299.68924,30.6,8.6,22.0,24.7,17.433334,433.0
Panthera leo,-24.248435,31.70313,1,22.279167,25.466667,18.166666,542.0,97.0,6.0,79.46742,285.0,25.0,285.0,25.0,14.325,62.82895,301.28104,31.9,9.1,22.8,25.466667,18.166666,314.0
Panthera leo,-24.319362,31.754426,1,22.2625,25.433334,18.166666,543.0,96.0,6.0,79.56119,285.0,27.0,285.0,27.0,14.491667,63.007248,300.83313,31.9,8.9,23.0,25.433334,18.166666,286.0
Panthera leo,-1.340898,36.948156,1,19.8375,21.2,18.233334,676.0,139.0,11.0,75.036255,304.0,36.0,248.0,44.0,12.341667,74.34739,115.89816,28.8,12.2,16.599998,20.75,18.45,1610.0
Panthera leo,-1.229244,34.867647,1,18.295834,19.133333,17.333334,1414.0,225.0,50.0,38.32666,519.0,222.0,343.0,222.0,11.441667,81.72619,72.72172,25.5,11.5,14.0,18.833334,17.333334,1852.0
Panthera leo,1.589631,34.947557,1,21.120832,21.933334,20.416666,941.0,142.0,21.0,52.13752,354.0,84.0,214.0,351.0,12.475,83.166664,60.9194,29.1,14.1,15.0,20.683332,21.516666,1337.0
Panthera leo,-1.380721,35.05745,1,19.683334,20.566668,18.583334,1077.0,170.0,32.0,41.9184,407.0,147.0,390.0,150.0,12.7,81.410255,79.18141,27.6,12.0,15.6,20.25,18.7,1589.0
Panthera leo,-1.352229,35.057553,1,19.620832,20.516666,18.516666,1085.0,170.0,33.0,40.938896,406.0,151.0,300.0,155.0,12.775001,81.36942,80.12656,27.6,11.9,15.700001,20.183332,18.616667,1587.0
Panthera leo,-33.359255,19.612668,1,12.233334,17.166666,7.2166667,393.0,55.0,19.0,40.90265,154.0,60.0,66.0,154.0,12.15,52.37069,410.6997,24.6,1.4,23.2,7.2166667,15.866667,1369.0
Panthera leo,-1.3222,36.994085,1,19.95,21.3,18.3,660.0,132.0,8.0,77.299324,293.0,30.0,243.0,37.0,12.583333,74.45759,117.27979,29.1,12.2,16.900002,20.85,18.566666,1579.0
Panthera leo,-25.305546,31.978362,1,22.075,25.4,17.833334,629.0,116.0,7.0,76.559555,322.0,27.0,322.0,27.0,13.75,61.65919,310.11362,31.6,9.3,22.3,25.4,17.833334,211.0
Panthera leo,-0.669308,29.667235,1,22.475,22.766666,22.25,996.0,118.0,38.0,34.146694,339.0,169.0,196.0,312.0,11.583333,90.4948,24.07373,28.9,16.1,12.799999,22.383333,22.35,1031.0
