species,latitude,longitude,presence,wc2,wc2.1,wc2.2,wc2.3,wc2.4,wc2.5,wc2.6,wc2.7,wc2.8,wc2.9,wc2.10,wc2.11,wc2.12,wc2.13,wc2.14,wc2.15,wc2.16,wc2.17,wc2.18,wc2.19
Bos frontalis,26.765402,89.311838,1,24.904167,28.366667,19.566666,3571.0,858.0,6.0,107.50426,2326.0,36.0,2326.0,45.0,9.391666,47.67343,367.60565,32.2,12.5,19.7,28.366667,20.316666,128.0
Bos frontalis,21.002911,80.080576,1,26.716667,33.1,21.016666,1526.0,489.0,4.0,141.41243,1220.0,21.0,197.0,21.0,12.016666,40.460155,470.0548,42.2,12.5,29.7,27.1,21.016666,267.0
Bos frontalis,11.487206,76.717118,1,16.5125,18.383333,14.8,1164.0,187.0,7.0,68.21002,468.0,29.0,207.0,168.0,9.658333,59.253582,138.86101,24.3,8.0,16.3,17.333334,16.033333,1861.0
Bos frontalis,12.061771,99.789286,1,27.366667,28.733334,25.7,1099.0,223.0,20.0,63.63137,490.0,76.0,259.0,194.0,8.116667,63.910755,122.6846,33.4,20.7,12.700001,27.0,25.800001,42.0
Bos frontalis,27.579204,84.54078,1,24.266666,28.983334,16.966667,1914.0,520.0,6.0,122.39506,1344.0,31.0,925.0,38.0,11.866667,45.99483,505.38165,35.2,9.4,25.800001,28.733334,17.933334,194.0
Bos frontalis,9.130171,98.570504,1,25.895834,26.916668,25.066668,2741.0,432.0,26.0,67.41062,1206.0,115.0,536.0,303.0,8.608334,70.560104,73.560684,32.2,20.0,12.200001,25.766666,25.266666,225.0
Bos frontalis,20.379056,79.212693,1,27.329166,33.55,21.883333,1283.0,392.0,5.0,134.64902,987.0,17.0,197.0,17.0,12.675,42.25,452.76654,43.0,13.0,30.0,27.416666,21.883333,225.0
Bos frontalis,14.461255,101.406121,1,24.1625,26.066666,21.316668,1151.0,239.0,2.0,77.41728,570.0,28.0,352.0,43.0,9.808333,56.69557,195.58911,31.8,14.5,17.3,24.65,21.6,560.0
Bos frontalis,12.148085,99.750252,1,26.975,28.333332,25.35,1059.0,217.0,17.0,64.412926,475.0,63.0,248.0,167.0,8.466666,64.63105,120.85865,33.3,20.2,13.099998,26.55,25.483334,153.0
Bos frontalis,11.313053,76.714241,1,16.045834,17.733334,14.333333,1403.0,259.0,8.0,71.968575,625.0,35.0,219.0,71.0,9.941667,60.25252,136.85524,23.6,7.1,16.5,16.233334,15.25,1798.0
Bos frontalis,12.042853,99.780938,1,27.3125,28.666668,25.7,1109.0,224.0,20.0,63.227062,492.0,78.0,261.0,195.0,8.224999,64.257805,120.36167,33.4,20.6,12.800001,26.966667,25.766666,63.0
Bos frontalis,11.755171,76.407302,1,22.445833,24.883333,20.95,1781.0,514.0,3.0,103.37301,1074.0,20.0,230.0,97.0,9.158334,56.88406,160.16267,31.1,15.0,16.1,21.633333,22.85,834.0
Bos frontalis,9.756165,77.249453,1,24.9,26.8,23.2,1427.0,231.0,28.0,57.210457,520.0,109.0,246.0,297.0,8.916667,64.14869,136.64818,32.1,18.2,13.899998,24.866667,24.7,573.0
Bos frontalis,11.56256,76.827968,1,24.558332,27.05,22.65,862.0,187.0,6.0,74.75152,364.0,22.0,202.0,124.0,10.183333,60.615074,169.3951,33.7,16.9,16.800001,24.133333,24.733334,658.0
Bos frontalis,11.848437,76.23805,1,23.108334,25.666668,21.683334,1983.0,641.0,3.0,112.87283,1272.0,23.0,251.0,93.0,8.866667,56.837605,167.15309,31.7,16.1,15.6,22.116667,23.65,753.0
Bos frontalis,10.202265,76.801565,1,25.579166,27.416666,24.7,2579.0,642.0,13.0,90.985275,1501.0,80.0,351.0,229.0,7.8416667,64.80716,118.118935,32.2,20.1,12.1,24.783333,25.9,320.0
Bos frontalis,27.524445,84.483357,1,23.691668,28.433334,16.366667,1820.0,490.0,6.0,120.6396,1267.0,33.0,876.0,39.0,11.183333,44.02887,509.78976,34.7,9.3,25.400002,28.15,17.266666,268.0
Bos frontalis,11.280355,76.611677,1,15.254167,16.95,13.783333,1668.0,343.0,9.0,76.949615,813.0,43.0,239.0,77.0,9.575,60.220123,127.21597,22.6,6.7,15.900001,15.216667,14.616667,1937.0
Bos frontalis,22.263261,80.420506,1,24.4625,30.983334,18.216667,1470.0,495.0,4.0,144.45773,1186.0,36.0,166.0,36.0,12.458333,40.580887,502.0102,40.4,9.7,30.7,25.666666,18.216667,549.0
Bos frontalis,16.746848,74.022649,1,24.220833,27.2,22.266666,1786.0,709.0,0.0,142.60144,1338.0,7.0,105.0,47.0,10.775,54.145725,201.87148,34.4,14.5,19.900002,23.65,23.916666,590.0
Bos frontalis,20.245122,79.371519,1,26.4625,32.8,20.7,1258.0,388.0,4.0,136.36499,979.0,14.0,186.0,14.0,11.875,40.391155,469.5604,41.7,12.3,29.400002,26.8,20.7,243.0
Bos frontalis,20.370929,79.531122,1,26.854166,33.183334,21.166666,1318.0,415.0,4.0,138.87695,1045.0,15.0,180.0,15.0,12.125,40.824917,466.1957,42.3,12.6,29.699999,27.116667,21.166666,234.0
Bos frontalis,14.430586,101.203789,1,23.5625,25.283333,21.133333,1115.0,233.0,2.0,77.57977,552.0,27.0,344.0,43.0,9.658333,58.892277,169.22449,30.9,14.5,16.4,23.933334,21.35,759.0
Bos frontalis,9.419382,77.023097,1,25.6625,27.25,24.533333,2111.0,386.0,31.0,62.802925,934.0,145.0,375.0,317.0,7.7250004,65.4661,105.16491,31.7,19.9,11.800001,25.383333,25.616667,339.0
Bos frontalis,9.520003,77.187527,1,22.225,23.9,20.733334,1874.0,327.0,35.0,59.153774,779.0,140.0,291.0,370.0,7.9333334,61.498707,123.09457,28.7,15.8,12.900001,22.25,21.783333,920.0
Bos frontalis,9.534667,77.006037,1,23.975,25.616667,22.8,2372.0,489.0,33.0,70.90394,1163.0,141.0,359.0,336.0,8.233333,65.34391,109.11837,30.4,17.8,12.6,23.666666,23.95,624.0
Bos frontalis,9.494303,77.018629,1,25.475,27.083334,24.333334,2159.0,409.0,30.0,65.157555,985.0,140.0,372.0,310.0,7.7833333,65.406166,107.12142,31.6,19.7,11.9,25.166668,25.416668,355.0
Bos frontalis,9.444356,77.172746,1,20.629168,22.1,19.383333,2119.0,377.0,39.0,59.455334,904.0,155.0,317.0,410.0,7.825,64.139336,106.4181,26.7,14.5,12.200001,20.616667,20.233334,1230.0
Bos frontalis,9.56817,77.044065,1,21.741667,23.366667,20.483334,2491.0,525.0,37.0,71.92429,1237.0,146.0,337.0,380.0,8.45,64.503815,110.79944,28.3,15.2,13.099999,21.55,21.6,1069.0
